timestamp,last_offset_s,rms_offset_s,frequency_ppm,system_time_s
2026-07-05T14:47:52.797,+0.001089584,0.001772863,-6.055,+0.000593737
2026-07-05T14:47:53.815,+0.001089584,0.001772863,-6.055,+0.000586932
2026-07-05T14:47:54.834,+0.001089584,0.001772863,-6.055,+0.000580085
2026-07-05T14:47:55.855,+0.001089584,0.001772863,-6.055,+0.000573247
2026-07-05T14:47:56.874,+0.001089584,0.001772863,-6.055,+0.000566411
2026-07-05T14:47:57.892,+0.001089584,0.001772863,-6.055,+0.000559604
2026-07-05T14:47:58.909,+0.001089584,0.001772863,-6.055,+0.000552792
2026-07-05T14:47:59.929,+0.001089584,0.001772863,-6.055,+0.000545952
2026-07-05T14:48:00.951,+0.001089584,0.001772863,-6.055,+0.000539087
2026-07-05T14:48:01.968,+0.001089584,0.001772863,-6.055,+0.000532269
2026-07-05T14:48:02.989,+0.001089584,0.001772863,-6.055,+0.000525421
2026-07-05T14:48:04.007,+0.001089584,0.001772863,-6.055,+0.000518600
2026-07-05T14:48:05.025,+0.001089584,0.001772863,-6.055,+0.000511790
2026-07-05T14:48:06.044,+0.001089584,0.001772863,-6.055,+0.000504954
2026-07-05T14:48:07.061,+0.001089584,0.001772863,-6.055,+0.000498121
2026-07-05T14:48:08.075,+0.001089584,0.001772863,-6.055,+0.000491332
2026-07-05T14:48:09.092,+0.001089584,0.001772863,-6.055,+0.000484522
2026-07-05T14:48:10.111,+0.001089584,0.001772863,-6.055,+0.000477688
2026-07-05T14:48:11.127,+0.001089584,0.001772863,-6.055,+0.000470874
2026-07-05T14:48:12.149,+0.001089584,0.001772863,-6.055,+0.000464037
2026-07-05T14:48:13.170,+0.001089584,0.001772863,-6.055,+0.000457198
2026-07-05T14:48:14.181,+0.001089584,0.001772863,-6.055,+0.000450416
2026-07-05T14:48:15.206,+0.001089584,0.001772863,-6.055,+0.000443558
2026-07-05T14:48:16.221,+0.001089584,0.001772863,-6.055,+0.000436744
2026-07-05T14:48:17.235,+0.001089584,0.001772863,-6.055,+0.000429965
2026-07-05T14:48:18.250,+0.001089584,0.001772863,-6.055,+0.000423140
2026-07-05T14:48:19.257,+0.001089584,0.001772863,-6.055,+0.000416411
2026-07-05T14:48:20.272,+0.001089584,0.001772863,-6.055,+0.000409584
2026-07-05T14:48:21.281,+0.001089584,0.001772863,-6.055,+0.000402846
2026-07-05T14:48:22.291,+0.001089584,0.001772863,-6.055,+0.000396037
2026-07-05T14:48:23.307,+0.001089584,0.001772863,-6.055,+0.000389260
2026-07-05T14:48:24.322,+0.001089584,0.001772863,-6.055,+0.000382421
2026-07-05T14:48:25.345,+0.001089584,0.001772863,-6.055,+0.000375598
2026-07-05T14:48:26.354,+0.001089584,0.001772863,-6.055,+0.000368802
2026-07-05T14:48:27.374,+0.001089584,0.001772863,-6.055,+0.000361995
2026-07-05T14:48:28.388,+0.001089584,0.001772863,-6.055,+0.000355176
2026-07-05T14:48:29.407,+0.001089584,0.001772863,-6.055,+0.000348359
2026-07-05T14:48:30.416,+0.001089584,0.001772863,-6.055,+0.000341580
2026-07-05T14:48:31.432,+0.001089584,0.001772863,-6.055,+0.000334779
2026-07-05T14:48:32.450,+0.001089584,0.001772863,-6.055,+0.000327935
2026-07-05T14:48:33.470,+0.001089584,0.001772863,-6.055,+0.000321114
2026-07-05T14:48:34.480,+0.001089584,0.001772863,-6.055,+0.000314339
2026-07-05T14:48:35.503,+0.001089584,0.001772863,-6.055,+0.000307474
2026-07-05T14:48:36.516,+0.001089584,0.001772863,-6.055,+0.000300693
2026-07-05T14:48:37.530,+0.001089584,0.001772863,-6.055,+0.000293888
2026-07-05T14:48:38.562,+0.001089584,0.001772863,-6.055,+0.000286989
2026-07-05T14:48:39.580,+0.001089584,0.001772863,-6.055,+0.000280146
